"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2022-09-14 00:00:00",23826,0,0,0,71461,104554.71428571429,74913.57142857143
"2022-09-15 00:00:00",0,28053,0,0,0,106083,74650.14285714286
"2022-09-16 00:00:00",2859,0,0,578,0,93690.71428571429,78114.57142857143
"2022-09-17 00:00:00",135700,4630,0,2562,0,77547,70943.42857142857
"2022-09-18 00:00:00",97929,0,0,0,43936,79412,83290.42857142857
"2022-09-19 00:00:00",79059,0,0,582,43899,93124.85714285714,79870.57142857143
"2022-09-20 00:00:00",74708,25037,0,2237,0,91008.71428571429,73893.14285714286
"2022-09-21 00:00:00",9521,4630,0,0,4030,79993.71428571429,60462.857142857145
"2022-09-22 00:00:00",111196,0,0,0,0,91871.28571428571,48276.57142857143
"2022-09-23 00:00:00",44301,0,0,0,0,97708.85714285714,45201.142857142855
"2022-09-24 00:00:00",0,0,0,0,1155,77460.42857142857,39455.28571428572
"2022-09-25 00:00:00",24773,27275,3870,0,2239,65502.42857142857,40799.28571428572
"2022-09-26 00:00:00",33388,4630,0,0,2410,53629.42857142857,32943.142857142855
"2022-09-27 00:00:00",49090,0,0,4989,0,46786,44529.57142857143
"2022-09-28 00:00:00",17024,0,0,0,15725,48867.142857142855,37865.142857142855
"2022-09-29 00:00:00",29494,47688,0,2438,0,44356.57142857143,57191.28571428572
"2022-09-30 00:00:00",61338,0,0,1227,84453,59030.57142857143,58567.142857142855
"2022-10-01 00:00:00",50529,4630,0,0,0,66745.57142857143,63553.28571428572
"2022-10-02 00:00:00",0,0,0,0,0,58437.142857142855,52124.42857142857
"2022-10-03 00:00:00",53349,0,0,10024,0,61714.71428571428,51372.71428571428
"2022-10-04 00:00:00",15903,0,0,0,0,56261,37529.42857142857
"2022-10-05 00:00:00",16108,4916,0,1016,0,54731.142857142855,48621.71428571428
"2022-10-06 00:00:00",20506,0,0,0,0,46286,36131
"2022-10-07 00:00:00",16108,0,0,0,0,27584.428571428572,49198.857142857145
"2022-10-08 00:00:00",100270,0,0,0,0,34028.71428571428,51622.857142857145
"2022-10-09 00:00:00",23960,22978,4647,0,0,41398,57922.42857142857
"2022-10-10 00:00:00",11048,0,0,1162,38924,39649.71428571428,66069.28571428571
"2022-10-11 00:00:00",108651,4345,3575,1527,0,54249.142857142855,62706
"2022-10-12 00:00:00",108131,4799,0,2048,0,67526,57183.71428571428
"2022-10-13 00:00:00",24289,0,0,0,48120,74940.85714285714,63587.57142857143
"2022-10-14 00:00:00",0,0,0,0,39048,78218,55705
"2022-10-15 00:00:00",138935,11824,0,0,0,85430.85714285714,58911.57142857143
"2022-10-16 00:00:00",48291,0,0,4841,0,85651.85714285714,63348
"2022-10-17 00:00:00",16108,0,0,0,0,80648,53826.857142857145
"2022-10-18 00:00:00",99381,29195,0,2809,0,82546.14285714286,59953.71428571428
"2022-10-19 00:00:00",50615,22567,0,0,74525,87221.71428571429,70653.85714285714
"2022-10-20 00:00:00",39401,0,0,0,0,82506.14285714286,70778.85714285714
"2022-10-21 00:00:00",93704,0,0,0,61977,99168,67461.71428571429
"2022-10-22 00:00:00",21079,15061,0,593,0,82878.57142857143,59450.42857142857
"2022-10-23 00:00:00",25259,0,0,1227,0,79072,61996.28571428572
"2022-10-24 00:00:00",71774,0,0,1165,0,87190.71428571429,73981.57142857143
"2022-10-25 00:00:00",64449,0,0,5533,12159,80155.85714285714,72233.42857142857
"2022-10-26 00:00:00",24081,11533,0,0,43899,70413.85714285714,61532.28571428572
"2022-10-27 00:00:00",43517,20373,0,0,0,73912.28571428571,50294.28571428572
"2022-10-28 00:00:00",0,23934,14976,0,0,57230.71428571428,65614.85714285714
"2022-10-29 00:00:00",37967,0,0,3149,0,57856.71428571428,70256.28571428571
"2022-10-30 00:00:00",140513,5201,1395,0,0,75088.71428571429,71776.42857142857
"2022-10-31 00:00:00",35359,0,0,2327,0,70052.71428571429,68884.57142857143
"2022-11-01 00:00:00",13940,0,5745,0,51928,68548.71428571429,62959.71428571428
"2022-11-02 00:00:00",15967,0,2603,1833,0,60104.42857142857,67603.85714285714
"2022-11-03 00:00:00",91693,0,0,0,0,64076.28571428572,75207.57142857143
"2022-11-04 00:00:00",44366,8859,0,2934,2386,66881.57142857143,60494.142857142855
"2022-11-05 00:00:00",11587,4630,0,0,39646,68988.42857142857,60890.57142857143
"2022-11-06 00:00:00",92060,0,0,1227,11250,62906.57142857143,49714
"2022-11-07 00:00:00",20516,0,0,0,42469,66520.71428571429,43557
"2022-11-08 00:00:00",102092,55647,0,1227,0,78999.71428571429,54288.142857142855
"2022-11-09 00:00:00",7860,20846,0,0,0,80185.71428571429,55844.142857142855
"2022-11-10 00:00:00",20544,0,0,0,26999,73878.71428571429,79969.14285714286
"2022-11-11 00:00:00",13940,5201,0,0,0,68249.28571428571,86576.28571428571
"2022-11-12 00:00:00",67534,0,0,0,0,69916.42857142857,82755.71428571429
"2022-11-13 00:00:00",44826,11824,0,6614,0,64020.42857142857,79006.85714285714
"2022-11-14 00:00:00",49457,0,0,1749,0,62337.57142857143,92265
"2022-11-15 00:00:00",22909,5201,0,0,0,43643.71428571428,83427.57142857143
"2022-11-16 00:00:00",59866,0,0,0,5968,48947.857142857145,86097.71428571429
"2022-11-17 00:00:00",14810,23934,0,0,21027,50694.71428571428,65059.142857142855
"2022-11-18 00:00:00",0,0,0,0,0,47960.28571428572,60352.142857142855
"2022-11-19 00:00:00",102619,0,0,3665,41669,59448.71428571428,77302
"2022-11-20 00:00:00",0,32670,0,0,0,55078,76212
"2022-11-21 00:00:00",70499,31819,0,1810,0,62638.28571428572,69381.71428571429
"2022-11-22 00:00:00",4378,0,0,0,86333,71581.28571428571,68742.42857142857
"2022-11-23 00:00:00",50517,0,0,0,0,69393,73460.71428571429
"2022-11-24 00:00:00",34859,25293,0,1227,0,69622.71428571429,68273.57142857143
"2022-11-25 00:00:00",173214,5201,0,0,0,95110.57142857143,66931.85714285714
"2022-11-26 00:00:00",40476,0,0,3816,0,80302,47887.57142857143
"2022-11-27 00:00:00",27762,0,0,0,0,79600.85714285714,58309.857142857145
"2022-11-28 00:00:00",36079,23934,0,583,0,73382.28571428571,64563.28571428572
"2022-11-29 00:00:00",53844,0,0,0,5849,68951.14285714286,70792
"2022-11-30 00:00:00",37172,4630,7478,0,10781,70314.85714285714,68334.42857142857
"2022-12-01 00:00:00",23251,0,0,0,15725,67114.42857142857,66965
"2022-12-02 00:00:00",105763,0,0,0,0,56735.57142857143,71432.28571428571
"2022-12-03 00:00:00",22118,4916,0,0,0,54270,83721.14285714286
"2022-12-04 00:00:00",43309,29616,0,3330,0,61197.71428571428,73531.57142857143
"2022-12-05 00:00:00",30233,24625,3709,583,0,60991,83045.28571428571
"2022-12-06 00:00:00",49720,0,0,1227,41117,65615.57142857143,83736.14285714286
"2022-12-07 00:00:00",82223,27116,0,0,0,72655,76209.85714285714
"2022-12-08 00:00:00",31666,0,0,4342,37604,77603,77181.71428571429
"2022-12-09 00:00:00",105360,0,0,2207,3824,78407.14285714286,78316.14285714286
"2022-12-10 00:00:00",67777,4630,0,0,14408,86947.42857142857,72553.85714285714
"2022-12-11 00:00:00",2505,0,0,1923,10347,78164.57142857143,71194.42857142857
"2022-12-12 00:00:00",48804,4998,0,0,76566,88338.57142857143,69488.42857142857
"2022-12-13 00:00:00",62568,0,0,0,359,84176,60565.57142857143
"2022-12-14 00:00:00",30789,29750,0,7407,14096,80276.71428571429,58485.71428571428
"2022-12-15 00:00:00",42194,0,0,0,0,75788.28571428571,68193.71428571429
"2022-12-16 00:00:00",19712,0,0,0,0,62691.142857142855,65921.28571428571
"2022-12-17 00:00:00",0,0,0,2538,0,50651.42857142857,70656.57142857143
"2022-12-18 00:00:00",33791,4059,0,0,6987,54946,76308.42857142857
"2022-12-19 00:00:00",29820,0,0,5448,0,41360.142857142855,62153.857142857145
"2022-12-20 00:00:00",19712,0,0,5434,42931,42096,72229.42857142857
"2022-12-21 00:00:00",121254,25269,0,0,78332,62497.857142857145,84509.85714285714
"2022-12-22 00:00:00",70217,21745,0,0,0,69607.57142857143,72625
"2022-12-23 00:00:00",39292,5681,0,3182,168,73695,68098.42857142857
"2022-12-24 00:00:00",0,0,0,0,0,73332.42857142857,55986.857142857145
"2022-12-25 00:00:00",4131,0,0,0,0,67517.14285714286,50524
"2022-12-26 00:00:00",12367,0,0,0,0,64245.57142857143,49122.28571428572
"2022-12-27 00:00:00",13483,0,0,557,9954,57948.142857142855,44028.857142857145
"2022-12-28 00:00:00",69477,15553,0,0,0,37972.857142857145,31769.571428571428
"2022-12-29 00:00:00",28043,0,0,1656,0,29078.14285714286,44086.57142857143
"2022-12-30 00:00:00",6980,0,0,2579,48649,30490.285714285714,54766.42857142857
"2022-12-31 00:00:00",42728,0,0,2739,0,36985.57142857143,53762.42857142857
"2023-01-01 00:00:00",29537,0,0,2059,5759,41731.857142857145,54221.857142857145
"2023-01-02 00:00:00",59462,0,0,0,39027,54035.142857142855,60409.857142857145
"2023-01-03 00:00:00",159457,0,0,0,0,73386.71428571429,55216.71428571428
"2023-01-04 00:00:00",31985,25120,0,6434,98447,84380.42857142857,60298.57142857143
"2023-01-05 00:00:00",68688,0,2603,0,0,90322.14285714286,48474.71428571428
"2023-01-06 00:00:00",0,12127,0,0,0,83739,47789.57142857143
"2023-01-07 00:00:00",0,0,0,2864,0,77652.85714285714,52971.57142857143
"2023-01-08 00:00:00",98923,0,0,0,0,86448.28571428571,76858.71428571429
"2023-01-09 00:00:00",65318,0,0,3569,0,82219.28571428571,68794.14285714286
"2023-01-10 00:00:00",0,0,0,0,0,59439.71428571428,81199.42857142857
"2023-01-11 00:00:00",56389,0,0,0,473,44422,92753.42857142857
"2023-01-12 00:00:00",26594,0,1288,1227,0,38396.142857142855,98554
"2023-01-13 00:00:00",13607,0,0,3498,0,39107.28571428572,103689.85714285714
"2023-01-14 00:00:00",96014,27089,0,0,3628,56802.71428571428,102453
"2023-01-15 00:00:00",13477,17651,0,0,40751,52939.42857142857,82708.28571428571
"2023-01-16 00:00:00",32426,0,0,3959,0,48296.42857142857,87944
"2023-01-17 00:00:00",105886,0,4173,4994,0,64732.71428571428,90800.42857142857
"2023-01-18 00:00:00",12472,0,0,0,0,58391.28571428572,72347.71428571429
"2023-01-19 00:00:00",34002,0,5644,0,0,59896.42857142857,67262.14285714286
"2023-01-20 00:00:00",41242,0,0,3071,14146,65804.28571428571,51857.42857142857
"2023-01-21 00:00:00",39464,0,0,0,0,53337.42857142857,59944.71428571428
"2023-01-22 00:00:00",74330,20437,0,0,0,56607.142857142855,58246.71428571428
"2023-01-23 00:00:00",3684,0,0,2965,0,52359,53864.71428571428
"2023-01-24 00:00:00",43990,0,0,0,43938,48484,40461.28571428572
"2023-01-25 00:00:00",0,0,2603,3069,14404,49570.42857142857,36475.42857142857
"2023-01-26 00:00:00",7565,0,0,0,4456,45624,33610.57142857143
"2023-01-27 00:00:00",64827,0,0,0,0,46533.57142857143,39288.28571428572
"2023-01-28 00:00:00",35361,0,0,0,0,45947.42857142857,35396.28571428572
"2023-01-29 00:00:00",49329,0,0,0,39035,45032.57142857143,41556.142857142855
"2023-01-30 00:00:00",32398,0,0,4127,0,49300.57142857143,43520.142857142855
"2023-01-31 00:00:00",49760,27275,0,0,0,47744.42857142857,61068.71428571428
"2023-02-01 00:00:00",89311,38845,0,1029,0,63331.28571428572,62195.57142857143
"2023-02-02 00:00:00",0,0,2056,2248,38275,67696.71428571429,67906.71428571429
"2023-02-03 00:00:00",83048,0,0,0,0,70299.71428571429,74889.71428571429
"2023-02-04 00:00:00",0,26184,0,0,0,68988.71428571429,84201.42857142857
"2023-02-05 00:00:00",68990,0,0,1773,42069,72484.28571428571,96963.85714285714
"2023-02-06 00:00:00",78331,0,0,0,0,78456.57142857143,100163.28571428571
"2023-02-07 00:00:00",0,0,0,0,0,67451.42857142857,82200.71428571429
"2023-02-08 00:00:00",158208,21664,0,1161,71213,85031.85714285714,91550.71428571429
"2023-02-09 00:00:00",0,0,0,0,0,78949.14285714286,96103.42857142857
"2023-02-10 00:00:00",114040,25296,0,4352,0,87612.14285714286,90686
"2023-02-11 00:00:00",7495,0,0,0,41972,90938.28571428571,82828.14285714286
"2023-02-12 00:00:00",26161,0,0,1227,0,78731.85714285714,60637.71428571428
"2023-02-13 00:00:00",0,21664,0,0,0,70636.57142857143,74576
"2023-02-14 00:00:00",82082,0,0,0,0,82362.57142857143,82490.42857142857
"2023-02-15 00:00:00",22163,0,0,3170,11753,51625.28571428572,82148.28571428571
"2023-02-16 00:00:00",77007,0,0,0,6930,63616.28571428572,75939.85714285714
"2023-02-17 00:00:00",0,0,0,0,0,43089.28571428572,80087.28571428571
"2023-02-18 00:00:00",0,23715,0,0,20494,42338.142857142855,70802.42857142857
"2023-02-19 00:00:00",26161,0,0,1007,0,42306.71428571428,81849.71428571429
"2023-02-20 00:00:00",0,0,923,557,42004,45424,70216.14285714286
"2023-02-21 00:00:00",26578,9099,0,508,29851,43131.857142857145,68338.28571428571
"2023-02-22 00:00:00",38298,0,1438,4128,8510,45316,56716
"2023-02-23 00:00:00",22240,48109,0,3386,0,43858.71428571428,57126.71428571428
"2023-02-24 00:00:00",0,0,0,2196,42155,50194.57142857143,43070.42857142857
"2023-02-25 00:00:00",13025,0,0,0,1406,45940.71428571428,51395.142857142855
"2023-02-26 00:00:00",0,0,0,0,18898,44759.28571428572,48635.142857142855
"2023-02-27 00:00:00",32975,11533,0,557,2801,45385.42857142857,55950.857142857145
"2023-02-28 00:00:00",74780,29825,0,3957,0,51460.57142857143,52040.42857142857
"2023-03-01 00:00:00",122110,0,0,3916,0,61982.142857142855,63543.857142857145
"2023-03-02 00:00:00",0,0,0,0,0,51448.42857142857,60376.142857142855
"2023-03-03 00:00:00",97837,29382,0,0,0,63286.857142857145,70745.42857142857
"2023-03-04 00:00:00",18795,0,0,0,0,63910.142857142855,62475
"2023-03-05 00:00:00",89511,0,0,1964,2110,74579.85714285714,56381.28571428572
"2023-03-06 00:00:00",42939,0,0,2392,41429,80136,36698.857142857145
"2023-03-07 00:00:00",10701,4630,0,0,0,66817.14285714286,38595.71428571428
"2023-03-08 00:00:00",24422,0,0,2629,0,52677.857142857145,49147.857142857145
"2023-03-09 00:00:00",23670,34892,0,0,0,61044,50642.42857142857
"2023-03-10 00:00:00",0,0,857,0,117184,59732.71428571428,58197.142857142855
"2023-03-11 00:00:00",70361,36158,0,2282,13614,74535.85714285714,82308.42857142857
"2023-03-12 00:00:00",10487,0,0,1932,0,62940.57142857143,94800.14285714286
"2023-03-13 00:00:00",21268,0,0,0,0,53584.42857142857,101710.71428571429
"2023-03-14 00:00:00",23096,32552,0,0,0,59344,104484.71428571429
"2023-03-15 00:00:00",161461,0,0,2426,26226,82638.42857142857,96502.42857142857
"2023-03-16 00:00:00",51290,0,1880,1651,1560,82326.85714285714,91013.57142857143
"2023-03-17 00:00:00",24353,0,0,5140,0,69677.28571428571,86022.71428571429
"2023-03-18 00:00:00",59705,0,0,0,41088,66588.28571428571,61137.142857142855
"2023-03-19 00:00:00",0,28179,0,0,0,68839.71428571429,53707.28571428572
"2023-03-20 00:00:00",70973,0,0,2890,0,76353.28571428571,52585.857142857145
"2023-03-21 00:00:00",58034,0,0,0,76946,87686.57142857143,57977.857142857145
"2023-03-22 00:00:00",22551,0,0,0,0,63749.142857142855,51663.142857142855
"2023-03-23 00:00:00",18647,5201,1351,0,0,59294.57142857143,61504.42857142857
"2023-03-24 00:00:00",0,0,2731,2130,0,55775.71428571428,59184.42857142857
"2023-03-25 00:00:00",41792,0,0,0,43936,53623.57142857143,65299
"2023-03-26 00:00:00",15582,9848,0,2433,0,53578.57142857143,62538.42857142857
"2023-03-27 00:00:00",58190,22567,0,583,19373,57414.42857142857,76241.42857142857
"2023-03-28 00:00:00",171808,0,2163,2994,0,63412.142857142855,65957.28571428571
"2023-03-29 00:00:00",21268,0,1502,0,0,63443.57142857143,66337.57142857143
"2023-03-30 00:00:00",0,0,0,0,0,59843.57142857143,65276.142857142855
"2023-03-31 00:00:00",6436,33182,634,3571,48654,72360.28571428571,65056.142857142855
"2023-04-01 00:00:00",46783,25186,557,4074,0,71056.28571428571,64580.42857142857
"2023-04-02 00:00:00",67297,0,0,0,4013,77263,73050.42857142857
"2023-04-03 00:00:00",0,0,0,583,0,62958.57142857143,69911.71428571429
"2023-04-04 00:00:00",166996,29578,256,0,0,65796.71428571429,86496.28571428571
"2023-04-05 00:00:00",4865,30267,0,8037,0,68710.85714285714,79398.42857142857
"2023-04-06 00:00:00",53779,0,0,2552,40462,82538.71428571429,71849.28571428571
"2023-04-07 00:00:00",15354,0,2051,0,0,71813.85714285714,60306
"2023-04-08 00:00:00",28006,0,0,583,0,64955,62700.857142857145
"2023-04-09 00:00:00",9347,4630,360,2215,0,57132.57142857143,56073.142857142855
"2023-04-10 00:00:00",18076,0,0,6253,12090,62252.142857142855,48950.28571428572
"2023-04-11 00:00:00",37474,23357,0,0,6992,43822.42857142857,36920.57142857143
"2023-04-12 00:00:00",14954,30625,0,0,110098,59895.142857142855,41953.142857142855
"2023-04-13 00:00:00",58848,4630,0,0,0,55135.71428571428,46305.42857142857
"2023-04-14 00:00:00",37226,0,0,0,24569,61477.28571428572,56518
"2023-04-15 00:00:00",0,26182,0,0,0,61133.42857142857,60533.28571428572
"2023-04-16 00:00:00",8873,0,0,0,0,60036.142857142855,54362.57142857143
"2023-04-17 00:00:00",108327,9504,11441,4344,0,73921.42857142857,48339.857142857145
"2023-04-18 00:00:00",25604,0,0,0,10347,69368.14285714286,52734.42857142857
"2023-04-19 00:00:00",29885,0,0,0,40689,57210.28571428572,54026.71428571428
"2023-04-20 00:00:00",47253,0,0,0,0,54892.28571428572,58712.57142857143
"2023-04-21 00:00:00",38482,4916,0,3410,0,52751.28571428572,74902.57142857143
"2023-04-22 00:00:00",17698,0,0,6222,45873,58981.57142857143,69437.71428571429
"2023-04-23 00:00:00",100300,0,0,0,5438,72819.42857142857,78616.14285714286
"2023-04-24 00:00:00",98908,24948,0,583,0,71508.28571428571,89790.42857142857
"2023-04-25 00:00:00",58826,0,0,0,0,74776.14285714286,88438.42857142857
"2023-04-26 00:00:00",11047,33843,0,7320,0,72152.85714285714,96179.28571428571
"2023-04-27 00:00:00",12190,0,0,0,0,67143.85714285714,97289.28571428571
"2023-04-28 00:00:00",89038,0,0,0,0,73176.57142857143,84180.57142857143
"2023-04-29 00:00:00",9474,0,0,4702,12838,67065.28571428571,77596.42857142857
"2023-04-30 00:00:00",28478,5201,3056,1925,0,57482.857142857145,73393.42857142857
"2023-05-01 00:00:00",34157,0,0,1165,25181,48349.142857142855,57503.71428571428
"2023-05-02 00:00:00",49524,53692,0,0,6806,55663,47169.857142857145
"2023-05-03 00:00:00",74008,0,0,221,0,58808.42857142857,45534.142857142855
"2023-05-04 00:00:00",51784,4916,0,5156,0,65903.57142857143,36235.57142857143
"2023-05-05 00:00:00",12320,0,0,0,40863,60781.42857142857,29662.571428571428
"2023-05-06 00:00:00",11500,0,0,0,0,58565,30858.428571428572
"2023-05-07 00:00:00",20527,26740,0,0,0,59794.57142857143,30405.571428571428
"2023-05-08 00:00:00",73268,0,3161,0,43123,68230.14285714286,48774
"2023-05-09 00:00:00",26598,0,0,5971,0,57165.28571428572,55673.857142857145
"2023-05-10 00:00:00",33026,0,0,0,0,51279.142857142855,50314.28571428572
"2023-05-11 00:00:00",5080,0,0,1184,0,43337.42857142857,69526.28571428571
"2023-05-12 00:00:00",12876,28850,0,1640,41913,47922.71428571428,75092.57142857143
"2023-05-13 00:00:00",3221,0,0,1227,40504,52701.71428571428,76292.85714285714
"2023-05-14 00:00:00",46527,11533,0,0,0,54243.57142857143,94758.57142857143
"2023-05-15 00:00:00",68066,27741,0,103,3716,51397.142857142855,95197.42857142857
"2023-05-16 00:00:00",4137,4916,0,10247,4013,50075,96155.85714285714
"2023-05-17 00:00:00",51598,0,0,2049,42254,59057.28571428572,97165.85714285714
"2023-05-18 00:00:00",27452,0,0,1093,0,62240.42857142857,80034
"2023-05-19 00:00:00",17056,4232,0,0,0,53098.857142857145,102958.28571428571
"2023-05-20 00:00:00",22808,35385,0,0,890,55117.57142857143,102742.57142857143
"2023-05-21 00:00:00",2209,4916,0,509,27997,51913.42857142857,83176.42857142857
"2023-05-22 00:00:00",90858,0,7189,583,0,51771,63518.42857142857
"2023-05-23 00:00:00",93806,27275,0,2644,0,66115.71428571429,55131
"2023-05-24 00:00:00",82472,7386,0,4071,11753,67513.14285714286,60602
"2023-05-25 00:00:00",0,4630,0,0,0,64096.57142857143,63063.28571428572
"2023-05-26 00:00:00",11810,0,0,2969,0,63166.71428571428,28721.428571428572
"2023-05-27 00:00:00",14407,0,0,0,0,56784.28571428572,34399.42857142857
"2023-05-28 00:00:00",0,27474,0,0,42718,61721.57142857143,31060.571428571428
"2023-05-29 00:00:00",135525,0,1351,583,0,67268.85714285714,41945.42857142857
"2023-05-30 00:00:00",82642,4916,0,0,48237,68993,54168.57142857143
"2023-05-31 00:00:00",44625,0,0,1027,0,60417.142857142855,52948.57142857143
"2023-06-01 00:00:00",5158,0,0,5001,68284,70962,53268.42857142857
"2023-06-02 00:00:00",6723,0,2603,1752,0,70433.28571428571,63024
"2023-06-03 00:00:00",15706,16364,1167,464,0,73189.71428571429,55991.857142857145
"2023-06-04 00:00:00",24293,29668,0,0,0,70871,63906.857142857145
"2023-06-05 00:00:00",97913,0,1284,557,0,65484.42857142857,62616.42857142857
"2023-06-06 00:00:00",39710,13169,0,1025,1273,53967.57142857143,56843.57142857143
"2023-06-07 00:00:00",52962,0,2922,0,11542,57078.142857142855,54978.57142857143
"2023-06-08 00:00:00",32128,4630,0,3911,464,51748.142857142855,66869.14285714286
"2023-06-09 00:00:00",20590,0,0,0,0,53106.857142857145,74732.42857142857
"2023-06-10 00:00:00",25016,0,2603,0,4833,52928.42857142857,95320.28571428571
"2023-06-11 00:00:00",31462,0,0,0,0,49714.142857142855,92596.71428571429
"2023-06-12 00:00:00",3453,22978,0,0,0,39239.42857142857,86635.28571428571
"2023-06-13 00:00:00",73216,0,0,0,0,41816.28571428572,108322.42857142857
"2023-06-14 00:00:00",125393,5201,0,0,29492,55053.42857142857,100610.42857142857
"2023-06-15 00:00:00",37709,0,0,0,43027,60710.857142857145,82567.14285714286
"2023-06-16 00:00:00",0,0,2603,0,0,58141.28571428572,71227.85714285714
"2023-06-17 00:00:00",16951,0,0,0,41688,61882.142857142855,55174.142857142855
"2023-06-18 00:00:00",4599,11533,0,433,50844,67017.71428571429,58054.142857142855
"2023-06-19 00:00:00",54820,4630,0,6810,0,72707.57142857143,60842.42857142857
"2023-06-20 00:00:00",187259,0,0,2963,0,89422.71428571429,42661.142857142855
"2023-06-21 00:00:00",52995,29150,0,1812,0,78547,48278.857142857145
"2023-06-22 00:00:00",93303,0,0,0,700,80442.28571428571,59142.71428571428
"2023-06-23 00:00:00",16305,0,0,7252,0,83435.85714285714,54400.28571428572
"2023-06-24 00:00:00",38007,4630,1690,0,10127,82838.28571428571,55644.857142857145
"2023-06-25 00:00:00",14175,0,463,2665,1029,75827.28571428571,68495.57142857143
"2023-06-26 00:00:00",46764,0,0,1747,0,73291.57142857143,69747.71428571429
"2023-06-27 00:00:00",3445,5360,0,0,0,47375,80533.85714285714
"2023-06-28 00:00:00",116383,0,0,0,8510,53223,80858.14285714286
"2023-06-29 00:00:00",39681,33786,3612,1951,56485,59153.57142857143,70616
"2023-06-30 00:00:00",18368,0,0,4709,90342,71991,73942.85714285714
"2023-07-01 00:00:00",99646,0,0,1954,0,78726,80479.57142857143
"2023-07-02 00:00:00",4717,26594,0,3231,1117,81201.28571428571,78286.57142857143
"2023-07-03 00:00:00",42100,4630,0,0,0,80947,81763
"2023-07-04 00:00:00",48693,27486,0,9891,13106,93857.14285714286,64099.142857142855
"2023-07-05 00:00:00",130347,0,0,2046,520,95003.14285714286,74173.57142857143
"2023-07-06 00:00:00",97925,0,0,0,11495,91275,72393.14285714286
"2023-07-07 00:00:00",46381,4916,0,2665,0,82781.14285714286,90009.85714285714
"2023-07-08 00:00:00",18760,29434,0,1404,0,75352.42857142857,81473.28571428571
"2023-07-09 00:00:00",25846,0,0,3468,0,74445.71428571429,66431.71428571429
"2023-07-10 00:00:00",17515,0,0,1167,0,70438.71428571429,57979.28571428572
"2023-07-11 00:00:00",66811,27007,0,1227,15607,72078.14285714286,82368.85714285714
"2023-07-12 00:00:00",134197,0,3403,0,0,72747.57142857143,63566.28571428572
"2023-07-13 00:00:00",45439,0,0,5668,41179,70300,70879.71428571429
"2023-07-14 00:00:00",0,0,0,0,0,62591,53428.857142857145
"2023-07-15 00:00:00",0,4916,0,0,0,56207.57142857143,48823.71428571428
"2023-07-16 00:00:00",28096,35137,0,0,16933,63472.28571428572,47322
"2023-07-17 00:00:00",98015,25274,0,1762,43537,84887.71428571429,54211
"2023-07-18 00:00:00",69813,0,0,0,0,79053.42857142857,37602.42857142857
"2023-07-19 00:00:00",53026,4916,0,11926,0,69377.28571428571,65172
"2023-07-20 00:00:00",38061,24536,0,0,0,65136,73044.28571428571
"2023-07-21 00:00:00",16455,2585,0,0,8450,69063.28571428571,78827
"2023-07-22 00:00:00",7620,23680,4072,0,0,73414.28571428571,89110
"2023-07-23 00:00:00",0,0,0,4483,47956,69453.14285714286,86674.42857142857
"2023-07-24 00:00:00",68968,8672,0,1165,0,56626.71428571428,86062.14285714286
"2023-07-25 00:00:00",0,0,0,0,41631,52600.71428571428,82359.71428571429
"2023-07-26 00:00:00",33072,0,0,0,0,47344.142857142855,68744.85714285714
"2023-07-27 00:00:00",89458,0,4031,0,0,51757.28571428572,53226.71428571428
"2023-07-28 00:00:00",13646,4916,0,0,0,50481.71428571428,56560.142857142855
"2023-07-29 00:00:00",29252,24948,0,4584,0,53826.28571428572,48192.142857142855
"2023-07-30 00:00:00",16455,0,7326,0,0,49732.42857142857,56928.28571428572
"2023-07-31 00:00:00",36369,30267,0,3156,0,48445,59571.42857142857
"2023-08-01 00:00:00",62006,16740,0,0,40334,59509.42857142857,61069
"2023-08-02 00:00:00",2119,0,0,5013,0,55803.857142857145,53158.42857142857
"2023-08-03 00:00:00",25712,14394,0,0,7928,49310.28571428572,68390.28571428571
"2023-08-04 00:00:00",126145,0,0,3916,0,65238.857142857145,65859.42857142857
"2023-08-05 00:00:00",31891,34908,0,0,8986,67667.42857142857,63944.42857142857
"2023-08-06 00:00:00",0,0,0,0,36034,69417.71428571429,78242.57142857143
"2023-08-07 00:00:00",0,0,1909,583,26873,63642.28571428572,67359.85714285714
"2023-08-08 00:00:00",122126,40150,0,0,0,69812.85714285714,64641.71428571428
"2023-08-09 00:00:00",14139,0,0,0,4203,71414.14285714286,77111.42857142857
"2023-08-10 00:00:00",0,0,0,1773,0,64805.28571428572,65210.57142857143
"2023-08-11 00:00:00",10783,11533,0,0,78516,60629.857142857145,60008
"2023-08-12 00:00:00",71327,29248,0,2213,10428,65977.42857142857,77253.28571428571
"2023-08-13 00:00:00",0,0,0,4511,0,61474.142857142855,57143.857142857145
"2023-08-14 00:00:00",105792,0,0,0,0,72392.28571428571,67208.42857142857
"2023-08-15 00:00:00",103534,4630,0,0,14404,66719.85714285714,70096.42857142857
"2023-08-16 00:00:00",57265,25636,0,1641,0,76177.14285714286,60469.42857142857
"2023-08-17 00:00:00",47174,0,2603,0,0,83034.85714285714,57468.857142857145
"2023-08-18 00:00:00",0,11416,0,3498,14058,72769.14285714286,68751.42857142857
"2023-08-19 00:00:00",11741,8596,0,0,62905,68486.85714285714,61884.71428571428
