postcode,suburb_name,zone,petrol_vehicles,diesel_vehicles,total_vehicles,ev_penetration_pct,diesel_fraction_pct,fleet_type,forecast_date,week_end,run_date,ulp91_current_cpl,ulp91_forecast_cpl,ulp91_change_cpl,ulp91_spread_cpl,ulp91_spread_source,ulp95_current_cpl,ulp95_forecast_cpl,ulp95_change_cpl,ulp95_spread_cpl,ulp95_spread_source,diesel_current_cpl,diesel_forecast_cpl,diesel_change_cpl,diesel_spread_cpl,diesel_spread_source
3942,Flinders,regional_vic,2196,860,3154,2.5,28.1,mixed,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,210.9,203.9,-7.0,15.0,zone_model,253.0,257.9,4.9,-0.5,live
3685,Wodonga,regional_vic,2196,1978,4215,0.6,47.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.1,181.1,-9.0,9.2,live,206.9,199.9,-7.0,11.0,zone_model,261.0,265.9,4.9,7.5,live
3241,Inverleigh,middle_metro,2193,1875,4132,0.6,46.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,182.1,173.1,-9.0,1.2,live,197.4,190.4,-7.0,1.5,live,266.0,270.9,4.9,12.5,live
3926,Dromana,regional_vic,2163,1243,3510,2.4,36.5,mixed,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3568,Kyabram,regional_vic,2156,2301,4488,0.0,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.6,191.6,-9.0,19.7,live,205.9,198.9,-7.0,10.0,zone_model,266.0,270.9,4.9,12.5,live
3460,Creswick,middle_metro,2121,937,3126,1.4,30.6,mixed,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,197.2,190.2,-7.0,1.3,live,255.0,259.9,4.9,1.5,live
3770,Yering,regional_vic,2113,1666,3837,0.8,44.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3919,Tyabb,regional_vic,2076,991,3115,0.4,32.3,mixed,2026-05-08,2026-05-14,2026-05-03,180.9,171.9,-9.0,0.0,live,210.9,203.9,-7.0,15.0,zone_model,253.0,257.9,4.9,-0.5,live
3808,Pakenham Upper,regional_vic,2064,1365,3509,1.5,39.8,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3871,Yinnar,regional_vic,2043,1497,3582,0.6,42.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,200.9,193.9,-7.0,5.0,live,259.0,263.9,4.9,5.5,live
3960,Meeniyan,regional_vic,2024,1592,3653,0.7,44.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.6,181.6,-9.0,9.7,live,206.4,199.4,-7.0,10.5,live,260.1,265.0,4.9,6.6,live
3265,Warrnambool,middle_metro,2001,2172,4196,0.2,52.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3501,Mildura,regional_vic,1960,1801,3783,0.2,47.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3478,Donald,middle_metro,1922,1452,3406,0.2,43.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,212.1,203.1,-9.0,31.2,live,225.9,218.9,-7.0,30.0,live,263.0,267.9,4.9,9.5,live
3373,Ararat,middle_metro,1909,1883,3837,0.3,49.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,177.1,168.1,-9.0,-3.8,live,197.9,190.9,-7.0,2.0,live,253.0,257.9,4.9,-0.5,live
3418,Ouyen,middle_metro,1877,2617,4520,0.1,58.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,204.9,197.9,-7.0,9.0,live,273.0,277.9,4.9,19.5,live
3202,Seaford,inner_metro,1853,785,2723,2.6,29.8,mixed,2026-05-08,2026-05-14,2026-05-03,175.7,166.7,-9.0,-5.2,live,188.5,181.5,-7.0,-7.4,live,255.5,260.4,4.9,2.0,zone_model
3090,Eltham North,inner_metro,1816,813,2704,2.1,30.9,mixed,2026-05-08,2026-05-14,2026-05-03,180.9,171.9,-9.0,0.0,live,195.7,188.7,-7.0,-0.2,live,251.0,255.9,4.9,-2.5,live
3812,Beaconsfield,regional_vic,1810,1441,3294,0.5,44.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,187.1,178.1,-9.0,6.2,live,208.9,201.9,-7.0,13.0,zone_model,250.0,254.9,4.9,-3.5,live
3393,Sea Lake,middle_metro,1803,2247,4074,0.2,55.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,197.1,188.1,-9.0,16.2,live,205.9,198.9,-7.0,10.0,live,283.0,287.9,4.9,29.5,live
3943,Red Hill South,regional_vic,1791,655,2538,3.1,26.8,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3458,Daylesford,middle_metro,1788,1175,3046,2.1,39.7,mixed,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,219.9,212.9,-7.0,24.0,live,269.0,273.9,4.9,15.5,live
3438,Malmsbury,middle_metro,1767,1174,3017,1.4,39.9,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3515,Bendigo,regional_vic,1760,1221,3018,0.6,41.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,259.0,263.9,4.9,5.5,live
3282,Terang,middle_metro,1751,1330,3116,0.5,43.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,186.1,177.1,-9.0,5.2,live,204.9,197.9,-7.0,9.0,live,253.0,257.9,4.9,-0.5,live
3264,Timboon,middle_metro,1746,1394,3161,0.1,44.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,199.9,192.9,-7.0,4.0,zone_model,253.0,257.9,4.9,-0.5,live
3364,Creswick,middle_metro,1712,1757,3502,0.4,50.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3814,Tynong,regional_vic,1683,1357,3086,0.6,44.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3304,Dartmoor,middle_metro,1672,2076,3767,0.1,55.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,199.9,192.9,-7.0,4.0,zone_model,265.5,270.4,4.9,12.0,live
3621,Benalla,regional_vic,1660,1449,3127,0.1,46.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3159,Tecoma,inner_metro,1653,796,2509,1.6,32.5,mixed,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3783,Emerald,regional_vic,1624,1075,2747,0.8,39.8,mixed,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3233,Apollo Bay,middle_metro,1606,1010,2656,1.1,38.6,mixed,2026-05-08,2026-05-14,2026-05-03,178.1,169.1,-9.0,-2.8,live,192.9,185.9,-7.0,-3.0,live,260.0,264.9,4.9,6.5,live
3847,Rosedale,regional_vic,1592,1330,2954,0.3,45.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,200.9,193.9,-7.0,5.0,live,259.0,263.9,4.9,5.5,live
3758,Kilmore,regional_vic,1558,1161,2775,0.6,42.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3328,Inverleigh,middle_metro,1521,1090,2664,0.6,41.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3831,Traralgon,regional_vic,1473,1092,2600,0.7,42.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.2,184.2,-9.0,12.3,live,208.9,201.9,-7.0,13.0,zone_model,261.1,266.0,4.9,7.6,live
3612,Violet Town,regional_vic,1470,1056,2560,0.3,41.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3638,Yarrawonga,regional_vic,1459,1495,2988,0.3,50.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,207.1,198.1,-9.0,26.2,live,237.9,230.9,-7.0,42.0,live,260.5,265.4,4.9,7.0,live
3823,Yarragon,regional_vic,1436,1029,2516,1.1,41.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,175.7,166.7,-9.0,-5.2,live,188.5,181.5,-7.0,-7.4,live,252.0,256.9,4.9,-1.5,live
3370,Maryborough,middle_metro,1424,820,2294,1.2,36.5,mixed,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,263.0,267.9,4.9,9.5,live
3240,Winchelsea,middle_metro,1414,1362,2844,1.2,49.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3453,Harcourt,middle_metro,1411,923,2379,0.7,39.5,mixed,2026-05-08,2026-05-14,2026-05-03,190.1,181.1,-9.0,9.2,live,206.4,199.4,-7.0,10.5,live,264.5,269.4,4.9,11.0,live
3675,Wangaratta,regional_vic,1370,1286,2687,0.3,48.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,178.1,169.1,-9.0,-2.8,live,193.9,186.9,-7.0,-2.0,live,250.0,254.9,4.9,-3.5,live
3749,Wangaratta,regional_vic,1365,1181,2601,1.8,46.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,217.1,208.1,-9.0,36.2,live,208.9,201.9,-7.0,13.0,zone_model,281.0,285.9,4.9,27.5,live
3869,Mirboo North,regional_vic,1364,973,2371,0.7,41.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3277,Portland,middle_metro,1349,1398,2780,0.3,50.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3904,Metung,regional_vic,1349,866,2247,0.8,39.1,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3440,Gisborne South,middle_metro,1344,696,2108,2.5,34.1,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,live,199.9,192.9,-7.0,4.0,zone_model,251.8,256.7,4.9,-1.7,live
3472,Dunolly,middle_metro,1342,862,2224,0.1,39.1,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3683,Glenrowan,regional_vic,1331,982,2345,0.5,42.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,272.1,263.1,-9.0,91.2,live,206.9,199.9,-7.0,11.0,zone_model,354.0,358.9,4.9,100.5,live
3885,Cann River,regional_vic,1324,1298,2656,0.6,49.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,263.0,267.9,4.9,9.5,live
3634,Shepparton,regional_vic,1295,1381,2696,0.3,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3341,Ballan,middle_metro,1283,954,2278,0.7,42.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3231,Anglesea,middle_metro,1282,611,1965,3.4,32.3,mixed,2026-05-08,2026-05-14,2026-05-03,190.2,181.2,-9.0,9.3,live,199.9,192.9,-7.0,4.0,zone_model,252.1,257.0,4.9,-1.4,live
3927,Red Hill,regional_vic,1280,524,1873,3.2,29.0,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3414,Hopetoun,middle_metro,1248,1095,2358,0.1,46.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,186.1,177.1,-9.0,5.2,live,199.9,192.9,-7.0,4.0,zone_model,269.0,273.9,4.9,15.5,live
3673,Swanpool,regional_vic,1247,1601,2876,0.5,56.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,199.9,192.9,-7.0,4.0,live,269.0,273.9,4.9,15.5,live
3315,Balmoral,middle_metro,1241,1526,2781,0.1,55.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,199.9,192.9,-7.0,4.0,zone_model,253.0,257.9,4.9,-0.5,live
3321,Bannockburn,middle_metro,1235,1146,2414,0.7,48.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,187.1,178.1,-9.0,6.2,live,199.9,192.9,-7.0,4.0,zone_model,272.0,276.9,4.9,18.5,live
3707,Orbost,regional_vic,1223,1406,2638,0.0,53.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,226.2,217.2,-9.0,45.3,live,208.9,201.9,-7.0,13.0,zone_model,283.1,288.0,4.9,29.6,live
3281,Allansford,middle_metro,1212,1198,2432,0.4,49.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3518,Wedderburn,regional_vic,1207,1133,2362,0.2,48.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,205.9,198.9,-7.0,10.0,zone_model,271.0,275.9,4.9,17.5,live
3091,Yarrambat,inner_metro,1206,723,1977,1.2,37.5,mixed,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3788,Selby,regional_vic,1185,457,1688,2.3,27.8,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3480,Wycheproof,middle_metro,1174,1800,3003,0.1,60.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3763,Pyalong,regional_vic,1171,818,2030,0.6,41.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,193.9,186.9,-7.0,-2.0,live,251.0,255.9,4.9,-2.5,live
3096,Diamond Creek,inner_metro,1165,546,1749,1.5,31.9,mixed,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3232,Lorne,middle_metro,1153,560,1745,1.5,32.7,mixed,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,267.0,271.9,4.9,13.5,live
3272,Coleraine,middle_metro,1150,1106,2271,0.2,49.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,193.9,186.9,-7.0,-2.0,live,264.5,269.4,4.9,11.0,live
3517,Bendigo North,regional_vic,1146,1079,2251,0.3,48.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.6,184.6,-9.0,12.7,live,205.9,198.9,-7.0,10.0,zone_model,258.5,263.4,4.9,5.0,live
3610,Euroa,regional_vic,1144,975,2147,0.3,46.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,205.1,196.1,-9.0,24.2,live,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3987,Bunyip,regional_vic,1095,915,2063,0.8,45.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3311,Cavendish,middle_metro,1094,1018,2127,0.2,48.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,250.5,255.4,4.9,-3.0,live
3937,Baxter,regional_vic,1093,703,1866,3.5,39.1,mixed,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,210.9,203.9,-7.0,15.0,zone_model,252.6,257.5,4.9,-0.9,live
3669,Euroa,regional_vic,1063,950,2040,0.6,47.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,189.1,180.1,-9.0,8.2,live,206.9,199.9,-7.0,11.0,zone_model,269.0,273.9,4.9,15.5,live
3854,Heyfield,regional_vic,1057,955,2026,0.2,47.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3700,Corryong,regional_vic,1041,1023,2077,0.1,49.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,217.1,208.1,-9.0,36.2,live,234.9,227.9,-7.0,39.0,live,277.0,281.9,4.9,23.5,live
3795,Launching Place,regional_vic,1019,923,1969,0.6,47.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3688,Wodonga,regional_vic,1016,1129,2173,0.6,52.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.1,186.1,-9.0,14.2,live,206.9,199.9,-7.0,11.0,zone_model,273.0,277.9,4.9,19.5,live
3097,Kangaroo Ground,inner_metro,1009,605,1667,2.3,37.5,mixed,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3791,Sassafras,regional_vic,988,366,1393,2.5,27.0,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3944,Shoreham,regional_vic,981,277,1307,3.7,22.0,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3211,Little River,middle_metro,975,851,1861,1.0,46.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,197.1,188.1,-9.0,16.2,live,194.9,187.9,-7.0,-1.0,live,264.0,268.9,4.9,10.5,live
3525,Swan Hill,regional_vic,974,1084,2067,0.0,52.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,206.1,197.1,-9.0,25.2,live,221.9,214.9,-7.0,26.0,live,260.0,264.9,4.9,6.5,live
3462,Talbot,middle_metro,973,563,1582,1.3,36.7,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3870,Boolarra,regional_vic,973,768,1763,0.5,44.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3740,Beechworth,regional_vic,955,709,1690,1.1,42.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,267.0,271.9,4.9,13.5,live
3345,Trentham,middle_metro,952,801,1790,0.7,45.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3332,Anakie,middle_metro,947,659,1643,0.8,41.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3467,Avoca,middle_metro,938,946,1908,0.2,50.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,212.6,203.6,-9.0,31.7,live,199.9,192.9,-7.0,4.0,zone_model,283.0,287.9,4.9,29.5,live
3283,Panmure,middle_metro,938,1013,1963,0.2,51.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3786,Olinda,regional_vic,935,400,1397,4.0,30.0,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3441,New Gisborne,middle_metro,927,474,1447,2.9,33.8,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3301,Coleraine,middle_metro,924,1187,2126,0.3,56.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3929,Merricks,regional_vic,917,506,1484,3.8,35.6,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3641,Yarrawonga,regional_vic,915,874,1801,0.1,48.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,331.1,322.1,-9.0,150.2,live,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3371,Dunolly,middle_metro,911,603,1538,0.5,39.8,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3959,Outtrim,regional_vic,908,844,1777,1.1,48.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.6,186.6,-9.0,14.7,live,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,live
3992,Warragul,regional_vic,906,643,1578,1.0,41.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3713,Yea,regional_vic,905,631,1554,0.5,41.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,231.1,222.1,-9.0,50.2,live,208.9,201.9,-7.0,13.0,zone_model,333.0,337.9,4.9,79.5,live
3882,Marlo,regional_vic,904,793,1718,0.3,46.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3701,Corryong North,regional_vic,900,1059,1978,0.2,54.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,189.1,180.1,-9.0,8.2,live,208.9,201.9,-7.0,13.0,zone_model,255.0,259.9,4.9,1.5,live
3878,Orbost,regional_vic,887,603,1516,0.9,40.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3699,Bright,regional_vic,870,511,1393,0.6,37.0,mixed,2026-05-08,2026-05-14,2026-05-03,207.1,198.1,-9.0,26.2,live,219.9,212.9,-7.0,24.0,live,303.0,307.9,4.9,49.5,live
3381,Natimuk,middle_metro,857,769,1642,0.6,47.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,186.1,177.1,-9.0,5.2,live,199.9,192.9,-7.0,4.0,zone_model,263.0,267.9,4.9,9.5,live
3285,Port Campbell,middle_metro,848,1011,1881,0.5,54.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3988,Garfield,regional_vic,834,813,1668,0.2,49.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3687,Wodonga,regional_vic,832,538,1380,0.3,39.3,mixed,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,206.9,199.9,-7.0,11.0,zone_model,249.0,253.9,4.9,-4.5,live
3446,Newstead,middle_metro,819,488,1334,1.2,37.3,mixed,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3640,Cobram,regional_vic,818,871,1700,0.2,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,206.9,199.9,-7.0,11.0,zone_model,263.0,267.9,4.9,9.5,live
3448,Maldon,middle_metro,810,593,1434,1.1,42.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3945,Mornington,regional_vic,809,731,1567,0.9,47.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.2,191.2,-9.0,19.3,live,210.9,203.9,-7.0,15.0,zone_model,248.1,253.0,4.9,-5.4,live
3580,Shepparton,regional_vic,805,779,1592,0.1,49.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
